State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Cost Price,Selling Price,Rainfal (cm),Temp,Sunshine,Relative Humidity
Uttar Pradesh,KHERI,2011,Kharif     ,Maize,8861,7922,724,897,0.420783382,25.90984134,,
Uttar Pradesh,KHERI,2011,Rabi       ,Maize,107,255,731,893,4.220975519,24.96942139,,
Uttar Pradesh,KHERI,2012,Kharif     ,Maize,8717,8647,910,1019,17.19888049,27.69264291,,
Uttar Pradesh,KHERI,2013,Kharif     ,Maize,8260,15289,1126,1412,28.0952879,20.04075072,,
Uttar Pradesh,KHERI,2013,Rabi       ,Maize,17,60,1127,1521,23.58984956,27.06723781,,
Uttar Pradesh,KHERI,2014,Kharif     ,Maize,6113,7770,1312,1491,16.12729898,21.42905334,,
Uttar Pradesh,KHERI,2014,Rabi       ,Maize,150,359,1307,1220,2.949249254,18.18545288,,
Uttar Pradesh,KUSHI NAGAR,2009,Kharif     ,Maize,3110,3122,545,863.75,16.61366312,26.42428173,,
Uttar Pradesh,KUSHI NAGAR,2009,Rabi       ,Maize,1393,4256,544,892,6.426917187,23.43505958,,
Uttar Pradesh,KUSHI NAGAR,2010,Kharif     ,Maize,2558,4338,967,1005,15.0802145,25.90879072,,
Uttar Pradesh,KUSHI NAGAR,2010,Rabi       ,Maize,1279,3842,976,963,3.593137225,22.04623771,,
Uttar Pradesh,KUSHI NAGAR,2011,Kharif     ,Maize,3038,6447,726,885,16.17358001,25.74717234,,
Uttar Pradesh,KUSHI NAGAR,2011,Rabi       ,Maize,1238,3322,702,868,17.79959942,27.30357193,,
Uttar Pradesh,KUSHI NAGAR,2012,Kharif     ,Maize,3091,6587,877,1073,20.09190088,27.57806083,,
Uttar Pradesh,KUSHI NAGAR,2012,Rabi       ,Maize,1417,4437,870,1009,8.544290938,26.01340344,,
Uttar Pradesh,KUSHI NAGAR,2013,Kharif     ,Maize,2553,6852,1134,1448,8.815979029,25.19633978,,
Uttar Pradesh,KUSHI NAGAR,2013,Rabi       ,Maize,3095,10997,1139,1421,15.24512816,25.2630736,,
Uttar Pradesh,KUSHI NAGAR,2014,Kharif     ,Maize,2551,6204,1318,1358,21.78032464,23.3122093,,
Uttar Pradesh,KUSHI NAGAR,2014,Rabi       ,Maize,1278,4608,1309,1301,21.63143633,19.28274982,,
Uttar Pradesh,LALITPUR,2009,Kharif     ,Maize,43221,75032,541,863.75,17.35175485,22.2410869,,
Uttar Pradesh,LALITPUR,2010,Kharif     ,Maize,38266,61493,977,980,15.31939255,24.49356808,,
Uttar Pradesh,LALITPUR,2011,Kharif     ,Maize,32922,38288,725,918,21.18421535,24.55486395,,
Uttar Pradesh,LALITPUR,2012,Kharif     ,Maize,25280,33092,891,916,3.373868775,25.68092698,,
Uttar Pradesh,LALITPUR,2013,Kharif     ,Maize,26120,14679,1128,1388,26.38404843,27.61735148,,
Uttar Pradesh,LALITPUR,2014,Kharif     ,Maize,20987,20903,1319,1321,11.81895058,20.4217276,,
Uttar Pradesh,LALITPUR,2014,Rabi       ,Maize,1,2,1310,1209,7.42963883,23.14413031,,
Uttar Pradesh,LUCKNOW,2009,Kharif     ,Maize,1330,1598,542,863.75,1.78854342,20.34303886,,
Uttar Pradesh,LUCKNOW,2010,Kharif     ,Maize,1359,1485,980,974,7.781082712,23.08254211,,
Uttar Pradesh,LUCKNOW,2010,Rabi       ,Maize,20,60,996,971,23.7941251,19.71259311,,
Uttar Pradesh,LUCKNOW,2011,Kharif     ,Maize,1614,1773,730,996,17.295987,25.68325143,,
Uttar Pradesh,LUCKNOW,2012,Kharif     ,Maize,1311,1907,883,1135,3.132164283,27.76661636,,
Uttar Pradesh,LUCKNOW,2013,Kharif     ,Maize,1253,2106,1118,1425,26.69435632,25.66368791,,
Uttar Pradesh,LUCKNOW,2013,Rabi       ,Maize,10,35,1144,1522,22.2778062,18.34699716,,
Uttar Pradesh,LUCKNOW,2014,Kharif     ,Maize,1431,1069,1320,1405,9.873384664,26.41593356,,
Uttar Pradesh,LUCKNOW,2014,Rabi       ,Maize,21,50,1314,1283,9.93560247,21.99366976,,
Uttar Pradesh,MAHARAJGANJ,2009,Kharif     ,Maize,191,191,542,863.75,5.941328803,27.18203447,,
Uttar Pradesh,MAHARAJGANJ,2009,Rabi       ,Maize,19,58,543,889,13.91052934,26.44182443,,
Uttar Pradesh,MAHARAJGANJ,2010,Kharif     ,Maize,78,91,983,990,21.5505274,21.58367744,,
Uttar Pradesh,MAHARAJGANJ,2011,Kharif     ,Maize,93,162,708,990,9.784489735,25.60340195,,
Uttar Pradesh,MAHARAJGANJ,2011,Rabi       ,Maize,8,21,702,991,3.199416676,21.0824069,,
Uttar Pradesh,MAHARAJGANJ,2012,Kharif     ,Maize,59,117,871,927,7.926058791,19.32520417,,
Uttar Pradesh,MAHARAJGANJ,2012,Rabi       ,Maize,3,9,894,1101,25.06789166,20.05295014,,
Uttar Pradesh,MAHARAJGANJ,2013,Kharif     ,Maize,34,67,1139,1376,28.8161999,18.70568297,,
Uttar Pradesh,MAHARAJGANJ,2013,Rabi       ,Maize,51,181,1119,1499,18.06942117,26.22176114,,
Uttar Pradesh,MAHARAJGANJ,2014,Kharif     ,Maize,79,161,1311,1422,3.573783634,24.68879134,,
Uttar Pradesh,MAHARAJGANJ,2014,Rabi       ,Maize,8,29,1310,1313,17.01548924,26.49951904,,
Uttar Pradesh,MAHOBA,2009,Kharif     ,Maize,8,12,550,863.75,7.216147393,27.83211635,,
Uttar Pradesh,MAHOBA,2010,Kharif     ,Maize,81,119,961,1003,8.066589491,21.93921591,,
Uttar Pradesh,MAHOBA,2011,Kharif     ,Maize,6,7,709,966,25.57471419,23.99131265,,
Uttar Pradesh,MAHOBA,2011,Rabi       ,Maize,5,12,709,866,14.36355657,19.61582549,,
Uttar Pradesh,MAHOBA,2012,Kharif     ,Maize,8,15,887,1123,8.230949139,23.69965883,,
Uttar Pradesh,MAHOBA,2013,Kharif     ,Maize,5,9,1117,1514,24.51978223,21.42799961,,
Uttar Pradesh,MAHOBA,2013,Rabi       ,Maize,1392,4946,1141,1306,29.04021896,22.23272371,,
Uttar Pradesh,MAHOBA,2014,Kharif     ,Maize,18,32,1317,1436,4.146137487,23.49204937,,
Uttar Pradesh,MAINPURI,2009,Kharif     ,Maize,30973,54977,548,863.75,4.263402981,21.1330258,,
Uttar Pradesh,MAINPURI,2010,Kharif     ,Maize,32821,71517,987,985,13.28655576,24.62529498,,
Uttar Pradesh,MAINPURI,2011,Kharif     ,Maize,43370,108772,734,872,23.77741771,20.51826603,,
Uttar Pradesh,MAINPURI,2011,Rabi       ,Maize,8,19,721,974,18.63340882,22.79626116,,
Uttar Pradesh,MAINPURI,2012,Kharif     ,Maize,41509,111618,900,1176,7.624031751,23.75324143,,
Uttar Pradesh,MAINPURI,2013,Kharif     ,Maize,41055,108016,1124,1406,9.999099419,26.25348442,,
Uttar Pradesh,MAINPURI,2013,Rabi       ,Maize,17,60,1123,1429,11.73796428,27.33077071,,
Uttar Pradesh,MAINPURI,2014,Kharif     ,Maize,49703,128134,1314,1337,4.24224603,18.84033448,,
Uttar Pradesh,MATHURA,2009,Kharif     ,Maize,181,337,544,863.75,20.12014312,25.65845892,,
Uttar Pradesh,MATHURA,2010,Kharif     ,Maize,77,164,985,986,18.02149518,27.88939514,,
Uttar Pradesh,MATHURA,2011,Kharif     ,Maize,245,617,710,884,12.03503242,26.04028076,,
Uttar Pradesh,MATHURA,2012,Kharif     ,Maize,153,427,906,981,4.927995038,22.58585017,,
Uttar Pradesh,MATHURA,2013,Kharif     ,Maize,145,393,1145,1439,28.11458768,22.45943073,,
Uttar Pradesh,MATHURA,2014,Kharif     ,Maize,197,512,1305,1465,15.35181098,27.46360582,,
Uttar Pradesh,MAU,2009,Kharif     ,Maize,274,414,549,863.75,11.04440893,18.05241335,,
Uttar Pradesh,MAU,2010,Kharif     ,Maize,263,387,994,973,19.20320178,24.53574169,,
Uttar Pradesh,MAU,2011,Kharif     ,Maize,310,531,735,915,17.3820033,24.4483668,,
Uttar Pradesh,MAU,2011,Rabi       ,Maize,2,4,720,986,7.295351766,21.9996695,,
Uttar Pradesh,MAU,2012,Kharif     ,Maize,275,488,891,997,13.27786945,19.73033078,,
Uttar Pradesh,MAU,2013,Kharif     ,Maize,245,344,1140,1478,3.532816537,26.20632331,,
Uttar Pradesh,MAU,2013,Rabi       ,Maize,39,139,1133,1323,13.44499214,20.21023244,,
Uttar Pradesh,MAU,2014,Kharif     ,Maize,316,493,1313,1394,4.786925198,26.55998655,,
Uttar Pradesh,MAU,2014,Rabi       ,Maize,8,12,1319,1201,2.726051438,23.59972657,,
Uttar Pradesh,MEERUT,2009,Kharif     ,Maize,339,645,540,863.75,15.86571281,20.10725082,,
Uttar Pradesh,MEERUT,2010,Kharif     ,Maize,237,464,966,988,5.038772746,19.38954963,,
Uttar Pradesh,MEERUT,2011,Kharif     ,Maize,347,750,712,974,0.802727518,23.03644495,,
Uttar Pradesh,MEERUT,2012,Kharif     ,Maize,244,579,887,1165,16.16673934,20.46804998,,
Uttar Pradesh,MEERUT,2012,Rabi       ,Maize,1,3,874,1063,16.54158678,18.05428451,,
Uttar Pradesh,MEERUT,2013,Kharif     ,Maize,677,1619,1142,1361,19.37516304,27.2729658,,
Uttar Pradesh,MEERUT,2014,Kharif     ,Maize,167,393,1316,1371,12.02495928,22.1678607,,
Uttar Pradesh,MEERUT,2014,Rabi       ,Maize,16,38,1315,1489,7.76795137,26.1702146,,
Uttar Pradesh,MIRZAPUR,2009,Kharif     ,Maize,1749,1196,549,863.75,3.693126767,27.30876258,,
Uttar Pradesh,MIRZAPUR,2009,Rabi       ,Maize,34,104,541,891,18.76700697,26.96676095,,
Uttar Pradesh,MIRZAPUR,2010,Kharif     ,Maize,1360,702,964,971,0.586613244,20.53804479,,
Uttar Pradesh,MIRZAPUR,2010,Rabi       ,Maize,55,165,980,966,19.26544739,20.01882997,,
Uttar Pradesh,MIRZAPUR,2011,Kharif     ,Maize,1220,755,701,878,1.94758253,20.93610241,,
Uttar Pradesh,MIRZAPUR,2011,Rabi       ,Maize,222,529,740,960,14.65118589,20.8671851,,
Uttar Pradesh,MIRZAPUR,2012,Kharif     ,Maize,1216,1168,880,917,9.309616941,20.7179229,,
Uttar Pradesh,MIRZAPUR,2012,Rabi       ,Maize,17,53,902,982,19.57751175,23.77403978,,
Uttar Pradesh,MIRZAPUR,2013,Kharif     ,Maize,1188,971,1141,1490,21.29647341,27.57792341,,
Uttar Pradesh,MIRZAPUR,2013,Rabi       ,Maize,76,270,1127,1339,24.9141578,21.35405233,,
Uttar Pradesh,MIRZAPUR,2014,Kharif     ,Maize,1343,1530,1304,1279,12.62543633,22.5920247,,
Uttar Pradesh,MIRZAPUR,2014,Rabi       ,Maize,11,26,1315,1414,5.177352475,27.81802117,,
Uttar Pradesh,MORADABAD,2009,Kharif     ,Maize,2148,3209,550,863.75,3.41331628,18.85675934,,
Uttar Pradesh,MORADABAD,2010,Kharif     ,Maize,1884,2176,996,982,16.06511055,24.1388632,,
Uttar Pradesh,MORADABAD,2011,Kharif     ,Maize,1473,2100,738,917,4.411130551,20.55302919,,
Uttar Pradesh,MORADABAD,2011,Rabi       ,Maize,43,103,707,887,18.92431801,24.71413228,,
Uttar Pradesh,MORADABAD,2012,Kharif     ,Maize,135,121,900,948,1.27596669,25.02972847,,
Uttar Pradesh,MORADABAD,2013,Kharif     ,Maize,52,81,1118,1547,24.85968926,20.00496536,,
Uttar Pradesh,MORADABAD,2014,Kharif     ,Maize,173,327,1314,1267,2.504261103,20.04503316,,
Uttar Pradesh,MORADABAD,2014,Rabi       ,Maize,4,9,1306,1343,21.88685928,21.96995922,,
Uttar Pradesh,MUZAFFARNAGAR,2009,Kharif     ,Maize,279,283,546,863.75,20.3288598,26.7173333,,
Uttar Pradesh,MUZAFFARNAGAR,2010,Kharif     ,Maize,117,155,964,998,2.866828821,22.02489368,,
Uttar Pradesh,MUZAFFARNAGAR,2011,Kharif     ,Maize,517,750,718,855,3.487629046,20.779372,,
Uttar Pradesh,MUZAFFARNAGAR,2012,Kharif     ,Maize,18,24,886,1061,2.954575264,15.4578258,,
Uttar Pradesh,MUZAFFARNAGAR,2013,Kharif     ,Maize,24,29,1136,1516,17.61889741,16.86510081,,
Uttar Pradesh,MUZAFFARNAGAR,2014,Kharif     ,Maize,31,44,1302,1307,10.15153274,16.9117084,,
Uttar Pradesh,PILIBHIT,2009,Kharif     ,Maize,302,565,540,863.75,11.66800427,23.74434287,,
Uttar Pradesh,PILIBHIT,2010,Kharif     ,Maize,176,287,998,988,15.18260158,23.61056515,,
Uttar Pradesh,PILIBHIT,2011,Kharif     ,Maize,256,488,732,864,3.075853274,23.06089535,,
Uttar Pradesh,PILIBHIT,2011,Rabi       ,Maize,1,2,735,964,20.40810243,17.40070081,,
Uttar Pradesh,PILIBHIT,2012,Kharif     ,Maize,117,245,886,1145,3.390736677,22.17768035,,
Uttar Pradesh,PILIBHIT,2013,Kharif     ,Maize,281,570,1135,1519,16.78081873,17.49550941,,
Uttar Pradesh,PILIBHIT,2014,Kharif     ,Maize,476,935,1303,1406,4.408988174,17.32631209,,
Uttar Pradesh,PRATAPGARH,2009,Kharif     ,Maize,660,960,543,863.75,2.9821268,24.80327171,,
Uttar Pradesh,PRATAPGARH,2010,Kharif     ,Maize,578,1018,971,1005,20.78530224,19.48403445,,
Uttar Pradesh,PRATAPGARH,2011,Kharif     ,Maize,853,854,715,926,13.28471107,18.37097273,,
Uttar Pradesh,PRATAPGARH,2012,Kharif     ,Maize,766,872,906,1023,21.09638038,20.51642809,,
Uttar Pradesh,PRATAPGARH,2013,Kharif     ,Maize,538,582,1117,1314,14.86071574,22.82721745,,
Uttar Pradesh,PRATAPGARH,2013,Rabi       ,Maize,3,11,1135,1375,29.96844103,20.35969704,,
Uttar Pradesh,PRATAPGARH,2014,Kharif     ,Maize,572,1017,1300,1325,12.59985836,20.0991973,,
Uttar Pradesh,RAE BARELI,2009,Kharif     ,Maize,80,96,549,863.75,17.78282888,18.38857983,,
Uttar Pradesh,RAE BARELI,2010,Kharif     ,Maize,46,50,981,971,4.633277207,15.53029827,,
Uttar Pradesh,RAE BARELI,2010,Rabi       ,Maize,1,3,983,979,4.992428007,21.28312159,,
Uttar Pradesh,RAE BARELI,2011,Kharif     ,Maize,63,69,738,930,7.456411049,24.21300395,,
Uttar Pradesh,RAE BARELI,2011,Rabi       ,Maize,13,31,700,880,9.353508866,24.30154568,,
Uttar Pradesh,RAE BARELI,2012,Kharif     ,Maize,51,74,898,1140,18.25023057,20.53719836,,
Uttar Pradesh,RAE BARELI,2013,Kharif     ,Maize,36,61,1121,1401,30.88842122,19.4479615,,
Uttar Pradesh,RAE BARELI,2013,Rabi       ,Maize,1,4,1124,1331,1.164251834,17.34313044,,
Uttar Pradesh,RAE BARELI,2014,Kharif     ,Maize,21,30,1305,1428,20.96929065,17.77765451,,
Uttar Pradesh,RAE BARELI,2014,Rabi       ,Maize,139,333,1310,1297,13.05756746,18.98973338,,
Uttar Pradesh,RAMPUR,2009,Kharif     ,Maize,485,724,545,863.75,7.605786562,16.51623293,,
Uttar Pradesh,RAMPUR,2010,Kharif     ,Maize,187,216,975,1006,18.88514307,20.8268002,,
Uttar Pradesh,RAMPUR,2011,Kharif     ,Maize,80,114,720,864,23.03762414,19.33744342,,
Uttar Pradesh,RAMPUR,2011,Rabi       ,Maize,10,24,704,864,8.8214222,22.47564783,,
Uttar Pradesh,RAMPUR,2012,Kharif     ,Maize,75,67,890,1070,5.68308846,15.18558072,,
Uttar Pradesh,RAMPUR,2013,Kharif     ,Maize,101,157,1120,1543,5.464626917,18.88831714,,
Uttar Pradesh,RAMPUR,2013,Rabi       ,Maize,299,1063,1121,1381,30.58371574,19.90155189,,
Uttar Pradesh,RAMPUR,2014,Kharif     ,Maize,45,85,1300,1309,6.985265418,18.19698978,,
Uttar Pradesh,RAMPUR,2014,Rabi       ,Maize,2,5,1318,1277,11.71846398,16.2080605,,
Uttar Pradesh,SAHARANPUR,2009,Kharif     ,Maize,7799,7908,548,863.75,1.243080697,20.64426,,
Uttar Pradesh,SAHARANPUR,2010,Kharif     ,Maize,7725,10212,976,997,11.46954291,21.4325549,,
Uttar Pradesh,SAHARANPUR,2011,Kharif     ,Maize,7580,10991,729,959,7.146999313,23.8788079,,
Uttar Pradesh,SAHARANPUR,2012,Kharif     ,Maize,7758,10233,888,967,26.10704411,24.17549206,,
Uttar Pradesh,SAHARANPUR,2013,Kharif     ,Maize,7205,8574,1138,1389,10.18903571,16.26415252,,
Uttar Pradesh,SAHARANPUR,2014,Kharif     ,Maize,7497,10608,1300,1360,16.84835305,22.83165048,,
Uttar Pradesh,SAMBHAL,2012,Kharif     ,Maize,4504,4050,896,1196,12.16490943,23.20597645,,
Uttar Pradesh,SAMBHAL,2013,Kharif     ,Maize,3714,6436,1135,1445,26.65383575,17.30250459,,
Uttar Pradesh,SAMBHAL,2014,Kharif     ,Maize,4160,8836,1319,1273,3.697698247,23.10547408,,
Uttar Pradesh,SAMBHAL,2014,Rabi       ,Maize,222,531,1318,1276,6.544093206,21.77684171,,
Uttar Pradesh,SANT KABEER NAGAR,2009,Kharif     ,Maize,1808,2631,545,863.75,7.445950447,24.38934245,,
Uttar Pradesh,SANT KABEER NAGAR,2009,Rabi       ,Maize,1,3,541,873,15.43312192,15.78117336,,
Uttar Pradesh,SANT KABEER NAGAR,2010,Kharif     ,Maize,1461,1686,964,973,10.53002083,19.11629611,,
Uttar Pradesh,SANT KABEER NAGAR,2010,Rabi       ,Maize,1,3,978,973,1.828813671,18.04179686,,
Uttar Pradesh,SANT KABEER NAGAR,2011,Kharif     ,Maize,1553,2733,716,945,9.48924459,16.89478278,,
Uttar Pradesh,SANT KABEER NAGAR,2011,Rabi       ,Maize,6,14,724,991,16.78825669,19.82434029,,
Uttar Pradesh,SANT KABEER NAGAR,2012,Kharif     ,Maize,1586,2929,904,1114,3.538708101,22.91981818,,
Uttar Pradesh,SANT KABEER NAGAR,2013,Kharif     ,Maize,1773,3257,1117,1306,21.9213944,17.75638607,,
Uttar Pradesh,SANT KABEER NAGAR,2013,Rabi       ,Maize,151,536,1122,1334,9.884936181,15.93807617,,
Uttar Pradesh,SANT KABEER NAGAR,2014,Kharif     ,Maize,1425,2534,1308,1263,8.306529186,17.44254031,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2009,Kharif     ,Maize,524,358,550,863.75,17.19470889,18.16193103,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2010,Kharif     ,Maize,571,505,986,991,4.153903255,24.37661368,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2011,Kharif     ,Maize,624,523,700,858,22.55527354,21.64542052,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2011,Rabi       ,Maize,30,72,730,971,0.834499143,19.47433738,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2012,Kharif     ,Maize,746,716,897,1151,2.370046526,24.78285182,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2013,Kharif     ,Maize,651,739,1134,1420,6.245032354,17.25914355,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2013,Rabi       ,Maize,4,14,1118,1479,20.97477017,20.16902715,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2014,Kharif     ,Maize,501,530,1317,1369,15.97910026,18.24826909,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2014,Rabi       ,Maize,6,15,1300,1257,18.17209971,15.36223153,,
Uttar Pradesh,SHAHJAHANPUR,2009,Kharif     ,Maize,1507,2863,548,863.75,0.893126647,17.98079529,,
Uttar Pradesh,SHAHJAHANPUR,2010,Kharif     ,Maize,2156,4465.5,978,975,27.0760291,15.56721449,,
Uttar Pradesh,SHAHJAHANPUR,2011,Kharif     ,Maize,1784,2460,732,868,20.32150695,18.67232534,,
Uttar Pradesh,SHAHJAHANPUR,2011,Rabi       ,Maize,26,62,720,936,1.846101016,23.14133972,,
Uttar Pradesh,SHAHJAHANPUR,2012,Kharif     ,Maize,1695,3212,874,1187,10.87800218,21.83848043,,
Uttar Pradesh,SHAHJAHANPUR,2013,Kharif     ,Maize,1587,1763,1134,1550,27.39506741,15.2621248,,
Uttar Pradesh,SHAHJAHANPUR,2014,Kharif     ,Maize,1807,1928,1308,1422,13.68275049,18.80142877,,
Uttar Pradesh,SHAHJAHANPUR,2014,Rabi       ,Maize,10,24,1305,1452,6.042451265,22.62462065,,
Uttar Pradesh,SHAMLI,2012,Kharif     ,Maize,38,50,873,1003,7.13940032,18.59544857,,
Uttar Pradesh,SHAMLI,2013,Kharif     ,Maize,79,94,1129,1451,30.81884789,21.8254608,,
Uttar Pradesh,SHAMLI,2014,Kharif     ,Maize,67,95,1319,1252,17.83564385,23.03083591,,
Uttar Pradesh,SHRAVASTI,2009,Kharif     ,Maize,10041,6768,548,863.75,12.21548962,23.35814201,,
Uttar Pradesh,SHRAVASTI,2010,Kharif     ,Maize,16140,11863,980,1008,17.41448694,23.28629619,,
Uttar Pradesh,SHRAVASTI,2011,Kharif     ,Maize,15802,11235,739,965,21.22384291,19.90617632,,
Uttar Pradesh,SHRAVASTI,2011,Rabi       ,Maize,109,243,709,947,1.902948728,23.220979,,
Uttar Pradesh,SHRAVASTI,2012,Kharif     ,Maize,14629,11147,903,1122,25.66165052,23.97659944,,
Uttar Pradesh,SHRAVASTI,2012,Rabi       ,Maize,8,25,876,997,11.12626161,19.32864665,,
Uttar Pradesh,SHRAVASTI,2013,Kharif     ,Maize,19101,15930,1134,1454,29.42270196,19.27665197,,
Uttar Pradesh,SHRAVASTI,2013,Rabi       ,Maize,16,57,1122,1520,24.99368538,23.54047819,,
Uttar Pradesh,SHRAVASTI,2014,Kharif     ,Maize,10870,8381,1315,1243,19.92047026,18.66098844,,
Uttar Pradesh,SHRAVASTI,2014,Rabi       ,Maize,2,5,1303,1427,11.69031513,15.37362506,,
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Maize,699,1017,540,863.75,10.93236809,19.30796931,,
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Maize,608,702,981,978,26.01310531,23.29697319,,
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Maize,602,1059,739,875,8.12240631,22.39891328,,
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Maize,2,5,713,884,21.61812911,20.60910972,,
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Maize,575,1062,889,1194,9.084059161,15.78564548,,
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Maize,626,1150,1127,1473,15.16709988,15.78393716,,
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Maize,46,163,1134,1327,17.64340139,15.74731589,,
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Maize,644,1145,1311,1356,10.28332343,23.03143442,,
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Maize,13,31,1303,1380,6.077945447,18.16241398,,
Uttar Pradesh,SITAPUR,2009,Kharif     ,Maize,15199,11870,540,863.75,6.415380842,18.68607385,,
Uttar Pradesh,SITAPUR,2010,Kharif     ,Maize,14454,10999,988,985,9.243884029,19.37956929,,
Uttar Pradesh,SITAPUR,2010,Rabi       ,Maize,7,21,969,980,25.51269603,20.18034144,,
Uttar Pradesh,SITAPUR,2011,Kharif     ,Maize,15642,11434,714,953,7.783899086,21.38729785,,
Uttar Pradesh,SITAPUR,2011,Rabi       ,Maize,21,50,725,973,15.4753368,23.7342097,,
Uttar Pradesh,SITAPUR,2012,Kharif     ,Maize,12925,12162,910,1016,19.41344874,17.11048133,,
Uttar Pradesh,SITAPUR,2012,Rabi       ,Maize,4,13,893,1015,16.89523847,20.09019393,,
Uttar Pradesh,SITAPUR,2013,Kharif     ,Maize,11176,10762,1116,1496,2.771224945,19.1381548,,
Uttar Pradesh,SITAPUR,2013,Rabi       ,Maize,10,35,1145,1545,16.0930612,21.11974695,,
Uttar Pradesh,SITAPUR,2014,Kharif     ,Maize,8686,7470,1308,1428,17.05966887,16.88995933,,
Uttar Pradesh,SITAPUR,2014,Rabi       ,Maize,71,170,1318,1257,14.89437284,23.58665785,,
Uttar Pradesh,SONBHADRA,2009,Kharif     ,Maize,12356,8452,550,863.75,4.950796082,22.78515248,,
Uttar Pradesh,SONBHADRA,2010,Kharif     ,Maize,13355,12260,961,994,5.171289695,22.2383326,,
Uttar Pradesh,SONBHADRA,2011,Kharif     ,Maize,15902,13771,719,979,20.68152726,20.25664273,,
Uttar Pradesh,SONBHADRA,2011,Rabi       ,Maize,1,2,710,892,7.899302901,20.89939991,,
Uttar Pradesh,SONBHADRA,2012,Kharif     ,Maize,15340,15401,905,1086,28.06220502,21.77959098,,
Uttar Pradesh,SONBHADRA,2013,Kharif     ,Maize,13328,15500,1140,1549,9.156480014,16.71462633,,
Uttar Pradesh,SONBHADRA,2013,Rabi       ,Maize,79,281,1115,1537,30.635739,18.93538471,,
Uttar Pradesh,SONBHADRA,2014,Kharif     ,Maize,15760,16548,1301,1237,2.553042335,17.43504461,,
Uttar Pradesh,SONBHADRA,2014,Rabi       ,Maize,41,98,1301,1497,15.6459988,15.03620006,,
Uttar Pradesh,SULTANPUR,2009,Kharif     ,Maize,5109,7265,549,863.75,8.997912214,18.14322646,,
Uttar Pradesh,SULTANPUR,2009,Rabi       ,Maize,107,327,545,883,9.146101053,23.63129046,,
Uttar Pradesh,SULTANPUR,2010,Kharif     ,Maize,4624,4582,997,1008,10.30678987,15.41316455,,
Uttar Pradesh,SULTANPUR,2010,Rabi       ,Maize,84,252,977,974,3.750568423,19.71105239,,
Uttar Pradesh,SULTANPUR,2011,Kharif     ,Maize,4693,5228,727,929,0.221710184,19.58846967,,
Uttar Pradesh,SULTANPUR,2011,Rabi       ,Maize,74,176,724,946,10.69753462,16.77119879,,
Uttar Pradesh,SULTANPUR,2012,Kharif     ,Maize,4323,5935,906,1085,12.3844307,16.76516058,,
Uttar Pradesh,SULTANPUR,2012,Rabi       ,Maize,70,219,892,1027,9.610924912,15.08269109,,
Uttar Pradesh,SULTANPUR,2013,Kharif     ,Maize,4455,1853,1138,1362,6.536210436,15.24886242,,
Uttar Pradesh,SULTANPUR,2013,Rabi       ,Maize,77,274,1128,1356,2.327094726,16.59897195,,
Uttar Pradesh,SULTANPUR,2014,Kharif     ,Maize,4271,3105,1319,1320,11.17327082,24.87900751,,
Uttar Pradesh,SULTANPUR,2014,Rabi       ,Maize,34,81,1314,1268,14.41763751,19.78662686,,
Uttar Pradesh,UNNAO,2009,Kharif     ,Maize,22779,31617,541,863.75,15.16848358,16.03546161,,
Uttar Pradesh,UNNAO,2010,Kharif     ,Maize,28135,22086,964,972,9.86621215,20.10929736,,
Uttar Pradesh,UNNAO,2010,Rabi       ,Maize,1,3,969,980,15.26813422,23.08976441,,
Uttar Pradesh,UNNAO,2011,Kharif     ,Maize,30832,31541,721,874,15.8636045,19.76841857,,
Uttar Pradesh,UNNAO,2011,Rabi       ,Maize,9,21,702,988,9.753140376,15.39001987,,
Uttar Pradesh,UNNAO,2012,Kharif     ,Maize,28266,33354,889,1044,7.708686453,21.40311781,,
Uttar Pradesh,UNNAO,2012,Rabi       ,Maize,2,6,886,975,4.261586204,24.03455633,,
Uttar Pradesh,UNNAO,2013,Kharif     ,Maize,27678,43150,1116,1511,24.2308093,15.8677248,,
Uttar Pradesh,UNNAO,2013,Rabi       ,Maize,256,910,1126,1372,18.9413631,23.54927403,,
Uttar Pradesh,UNNAO,2014,Kharif     ,Maize,23550,33182,1317,1214,9.303385896,23.93734822,,
